Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Lawrence County, SD",46081,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,41,275716,14.9
,"Lawrence County, SD",46081,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,14,275716,Unreliable
,"Lincoln County, SD",46083,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,59,588259,10.0
,"Lincoln County, SD",46083,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,40,588259,6.8
,"Lincoln County, SD",46083,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,19,588259,Unreliable
,"Lyman County, SD",46085,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,17,42192,Unreliable
,"Meade County, SD",46093,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,68,299096,22.7
,"Meade County, SD",46093,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,44,299096,14.7
,"Meade County, SD",46093,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,24,299096,8.0
,"Minnehaha County, SD",46099,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,360,2022579,17.8
,"Minnehaha County, SD",46099,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,160,2022579,7.9
,"Minnehaha County, SD",46099,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,200,2022579,9.9
,"Moody County, SD",46101,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,14,71372,Unreliable
,"Moody County, SD",46101,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,10,71372,Unreliable
,"Pennington County, SD",46103,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,261,1191758,21.9
,"Pennington County, SD",46103,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,140,1191758,11.7
,"Pennington County, SD",46103,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,121,1191758,10.2
,"Roberts County, SD",46109,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,26,113379,22.9
,"Roberts County, SD",46109,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,20,113379,17.6
,"Shannon County, SD",46113,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,77,155607,49.5
,"Shannon County, SD",46113,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,68,155607,43.7
,"Stanley County, SD",46117,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,33100,Unreliable
,"Todd County, SD",46121,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,59,110192,53.5
,"Todd County, SD",46121,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,110192,Unreliable
,"Todd County, SD",46121,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,46,110192,41.7
,"Turner County, SD",46125,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,12,91637,Unreliable
,"Union County, SD",46127,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,22,166378,13.2
,"Union County, SD",46127,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,12,166378,Unreliable
,"Union County, SD",46127,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,10,166378,Unreliable
,"Walworth County, SD",46129,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,60461,Unreliable
,"Yankton County, SD",46135,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,45,249438,18.0
,"Yankton County, SD",46135,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,25,249438,10.0
,"Yankton County, SD",46135,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,20,249438,8.0
,"Anderson County, TN",47001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,161,835808,19.3
,"Anderson County, TN",47001,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,96,835808,11.5
,"Anderson County, TN",47001,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,65,835808,7.8
,"Bedford County, TN",47003,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,93,520382,17.9
,"Bedford County, TN",47003,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,58,520382,11.1
,"Bedford County, TN",47003,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,35,520382,6.7
,"Benton County, TN",47005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,45,178319,25.2
,"Benton County, TN",47005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,29,178319,16.3
,"Benton County, TN",47005,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,178319,Unreliable
,"Bledsoe County, TN",47007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,32,154241,20.7
,"Bledsoe County, TN",47007,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,21,154241,13.6
,"Bledsoe County, TN",47007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,154241,Unreliable
,"Blount County, TN",47009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,230,1407566,16.3
,"Blount County, TN",47009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,146,1407566,10.4
,"Blount County, TN",47009,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,84,1407566,6.0
,"Bradley County, TN",47011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,167,1143024,14.6
,"Bradley County, TN",47011,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,102,1143024,8.9
,"Bradley County, TN",47011,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,65,1143024,5.7
,"Campbell County, TN",47013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,92,440180,20.9
,"Campbell County, TN",47013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,57,440180,12.9
,"Campbell County, TN",47013,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,35,440180,8.0
,"Cannon County, TN",47015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,33,154975,21.3
,"Cannon County, TN",47015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,154975,14.2
,"Cannon County, TN",47015,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,154975,Unreliable
,"Carroll County, TN",47017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,55,309680,17.8
,"Carroll County, TN",47017,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,38,309680,12.3
,"Carroll County, TN",47017,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,17,309680,Unreliable
,"Carter County, TN",47019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,114,624824,18.2
,"Carter County, TN",47019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,72,624824,11.5
,"Carter County, TN",47019,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,42,624824,6.7
,"Cheatham County, TN",47021,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,99,438868,22.6
,"Cheatham County, TN",47021,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,69,438868,15.7
,"Cheatham County, TN",47021,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,30,438868,6.8
,"Chester County, TN",47023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,33,190191,17.4
,"Chester County, TN",47023,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,25,190191,13.1
,"Claiborne County, TN",47025,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,95,350086,27.1
,"Claiborne County, TN",47025,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,67,350086,19.1
,"Claiborne County, TN",47025,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,28,350086,8.0
,"Clay County, TN",47027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,26,85188,30.5
,"Clay County, TN",47027,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,19,85188,Unreliable
,"Cocke County, TN",47029,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,90,391570,23.0
,"Cocke County, TN",47029,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,56,391570,14.3
,"Cocke County, TN",47029,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,34,391570,8.7
,"Coffee County, TN",47031,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,143,599859,23.8
,"Coffee County, TN",47031,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,87,599859,14.5
,"Coffee County, TN",47031,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,56,599859,9.3
,"Crockett County, TN",47033,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,23,159244,14.4
,"Crockett County, TN",47033,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,18,159244,Unreliable
,"Cumberland County, TN",47035,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,145,642923,22.6
,"Cumberland County, TN",47035,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,109,642923,17.0
,"Cumberland County, TN",47035,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,36,642923,5.6
,"Davidson County, TN",47037,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,966,7372849,13.1
,"Davidson County, TN",47037,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,508,7372849,6.9
,"Davidson County, TN",47037,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,458,7372849,6.2
,"Decatur County, TN",47039,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,19,128594,Unreliable
,"Decatur County, TN",47039,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,15,128594,Unreliable
,"DeKalb County, TN",47041,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,45,214770,21.0
,"DeKalb County, TN",47041,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,30,214770,14.0
,"DeKalb County, TN",47041,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,15,214770,Unreliable
,"Dickson County, TN",47043,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,123,569249,21.6
,"Dickson County, TN",47043,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,79,569249,13.9
,"Dickson County, TN",47043,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,44,569249,7.7
,"Dyer County, TN",47045,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,69,415166,16.6
,"Dyer County, TN",47045,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,40,415166,9.6
,"Dyer County, TN",47045,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,29,415166,7.0
,"Fayette County, TN",47047,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,60,435337,13.8
,"Fayette County, TN",47047,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,49,435337,11.3
,"Fayette County, TN",47047,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,435337,Unreliable
,"Fentress County, TN",47049,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,38,199296,19.1
,"Fentress County, TN",47049,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,23,199296,11.5
,"Fentress County, TN",47049,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,15,199296,Unreliable
,"Franklin County, TN",47051,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,98,456656,21.5
,"Franklin County, TN",47051,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,59,456656,12.9
,"Franklin County, TN",47051,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,39,456656,8.5
,"Gibson County, TN",47053,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,98,543421,18.0
,"Gibson County, TN",47053,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,66,543421,12.1
,"Gibson County, TN",47053,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,32,543421,5.9
,"Giles County, TN",47055,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,85,321694,26.4
,"Giles County, TN",47055,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,60,321694,18.7
,"Giles County, TN",47055,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,25,321694,7.8
,"Grainger County, TN",47057,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,53,252787,21.0
,"Grainger County, TN",47057,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,29,252787,11.5
,"Grainger County, TN",47057,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,24,252787,9.5
,"Greene County, TN",47059,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,148,757321,19.5
,"Greene County, TN",47059,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,93,757321,12.3
,"Greene County, TN",47059,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,55,757321,7.3
,"Grundy County, TN",47061,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,33,148270,22.3
,"Grundy County, TN",47061,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,148270,14.8
,"Grundy County, TN",47061,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,148270,Unreliable
,"Hamblen County, TN",47063,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,163,700539,23.3
,"Hamblen County, TN",47063,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,89,700539,12.7
,"Hamblen County, TN",47063,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,74,700539,10.6
,"Hamilton County, TN",47065,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,555,3899957,14.2
,"Hamilton County, TN",47065,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,327,3899957,8.4
,"Hamilton County, TN",47065,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,228,3899957,5.8
,"Hancock County, TN",47067,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,27,73023,37.0
,"Hancock County, TN",47067,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,73023,Unreliable
,"Hancock County, TN",47067,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,14,73023,Unreliable
,"Hardeman County, TN",47069,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,38,284586,13.4
